http://dbpedia.org/ontology/Person;;;What is the alma mater of the chancellor of Germany <A>?;SELECT ?Almamater WHERE { <A> dbo:almaMater ?Almamater };select distinct ?a where { ?a dbo:almaMater ?Almamater };1
;;;Which state of the United States of America has the highest <A>?;PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT ?uri WHERE { ?uri <A>rank ?density } ORDER BY ASC(?density) LIMIT 1;select distinct ?a where { ?uri ?arank ?density };22
http://dbpedia.org/ontology/Place;;;Which spaceflights were launched from <A>?;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/launchPad> <A>_Cosmodrome };select distinct ?a where { ?uri <http://dbpedia.org/property/launchPad> ?a_Cosmodrome };23
;http://dbpedia.org/ontology/Place;;Which U.S. states are in the same <A> as <B>?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { <B> <A> ?x . ?uri rdf:type yago:WikicatStatesOfTheUnitedStates ; <A> ?x FILTER ( ?uri != <B> ) }";"select distinct ?a,?b where { ?b ?a ?x . ?uri rdf:type yago:WikicatStatesOfTheUnitedStates ; ?a ?x FILTER ( ?uri != ?b ) }";25
;;;Which U.S. states possess gold <A>s?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type yago:WikicatStatesOfTheUnitedStates ; <A> ?mineral FILTER regex(?mineral, ""gold"", ""i"") }";"select distinct ?a where { ?uri rdf:type yago:WikicatStatesOfTheUnitedStates ; ?a ?mineral FILTER regex(?mineral, ""gold"", ""i"") }";26
http://dbpedia.org/ontology/Person;;;Who is the daughter of <A> married to?;SELECT DISTINCT ?uri WHERE { <A> dbo:child ?child . ?child <http://dbpedia.org/property/spouse> ?uri };select distinct ?a where { ?a dbo:child ?child . ?child <http://dbpedia.org/property/spouse> ?uri };27
;;;How deep is <A>?;SELECT DISTINCT ?n WHERE { <h<A>_(Texas)> dbo:maximumDepth ?n };select distinct ?a where { <h?a_(Texas)> dbo:maximumDepth ?n };28
;;;Show me all museums in <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Museum> ; <http://dbpedia.org/ontology/location> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Museum> ; <http://dbpedia.org/ontology/location> <h?a> }";29
;;;Which caves have more than 3 <A>s?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Cave> ; <h<A>Count> ?entrance FILTER ( ?entrance > 3 ) }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Cave> ; <h?aCount> ?entrance FILTER ( ?entrance > 3 ) }";30
;;;Who is the tallest player of the <A>?;"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/team> <h<A>> ; <http://dbpedia.org/ontology/height> ?h } ORDER BY DESC(?h) OFFSET 0 LIMIT 1";"select distinct ?a where { ?uri <http://dbpedia.org/ontology/team> <h?a> ; <http://dbpedia.org/ontology/height> ?h }";31
;;;When was the <A> built?;SELECT DISTINCT ?date WHERE { <h<A>> <http://dbpedia.org/property/beginningDate> ?date };select distinct ?a where { <h?a> <http://dbpedia.org/property/beginningDate> ?date };35
;;;Which <A>s <B> <C>?;SELECT DISTINCT ?uri WHERE { <h<C>> <h<A>s> ?uri };select distinct ?a,?b,?c where { <h?c> <h?as> ?uri };36
;;;Who <B>ed <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <h<B>er> ?uri };select distinct ?a,?b where { <h?a> <h?ber> ?uri };37
;;;Where did <A> die?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/deathPlace> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/deathPlace> ?uri };38
;;;What movies does <A> play in?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <h?a> }";39
;;;Give all swimmers that were born in <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Swimmer> ; <http://dbpedia.org/ontology/birthPlace> <h?a> }";40
;;;What kind of music did <A> play?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/genre> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/genre> ?uri };44
;;;Where do the <A> play?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/ballpark> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/property/ballpark> ?uri };45
;;;Show a list of soccer clubs that play in the <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> ; <http://dbpedia.org/ontology/league> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/SoccerClub> ; <http://dbpedia.org/ontology/league> <h?a> }";46
;;;Which volcanos in <A> erupted since 2000?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Volcano> ; <http://dbpedia.org/ontology/locatedInArea> <h<A>> ; <http://dbpedia.org/ontology/eruptionYear> ?date FILTER ( year(?date) >= 2000 ) }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Volcano> ; <http://dbpedia.org/ontology/locatedInArea> <h?a> ; <http://dbpedia.org/ontology/eruptionYear> ?date FILTER ( year(?date) >= 2000 ) }";47
;;;Which bridges <A> the <B>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Bridge> ; <h<A>es> <h<B>> }";"select distinct ?a,?b where { ?uri a <http://dbpedia.org/ontology/Bridge> ; <h?aes> <h?b> }";48
;;;What is the official color of the <A>?;SELECT DISTINCT ?string WHERE { <h<A>> <http://dbpedia.org/ontology/officialSchoolColour> ?string };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/officialSchoolColour> ?string };49
;;;How many films did <A> <B>?;SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <h<B>r> <h<A>> };select distinct ?a,?b where { ?uri <h?br> <h?a> };50
;;;Give me all Danish movies.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/country> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/country> <h?a> }";51
;;;Give me all companies in <A>.;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/location> <h<A>> } UNION { ?uri <http://dbpedia.org/ontology/headquarter> <h<A>> } UNION { ?uri <http://dbpedia.org/ontology/locationCity> <h<A>> } };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/location> <h?a> } UNION { ?uri <http://dbpedia.org/ontology/headquarter> <h?a> } UNION { ?uri <http://dbpedia.org/ontology/locationCity> <h?a> } };54
;;;How many movies did <A> direct?;SELECT COUNT(DISTINCT ?uri AS ?uri) WHERE { ?uri <http://dbpedia.org/ontology/director> <h<A>> . };select distinct ?a where { ?uri <http://dbpedia.org/ontology/director> <h?a> . };56
;;;Which rivers <A> into a German lake?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> . ?x <h<A>> ?uri ; a <http://dbpedia.org/ontology/Lake> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/River> . ?x <h?a> ?uri ; a <http://dbpedia.org/ontology/Lake> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> }";57
;;;Give me all islands that belong to <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Island> ; <http://dbpedia.org/ontology/country> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Island> ; <http://dbpedia.org/ontology/country> <h?a> }";59
;;;How many inhabitants does <A> have?;SELECT DISTINCT ?num WHERE { <h<A>> <http://dbpedia.org/ontology/populationTotal> ?num };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/populationTotal> ?num };60
;;;Give me all <A> astronauts.;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/mission> <h<A>> };select distinct ?a where { ?uri <http://dbpedia.org/ontology/mission> <h?a> };61
;;;In which films directed by <A> was <C> <B>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <h<B>> <h<C>> ; <http://dbpedia.org/ontology/director> <h<A>> }";"select distinct ?a,?b,?c where { ?uri a <http://dbpedia.org/ontology/Film> ; <h?b> <h?c> ; <http://dbpedia.org/ontology/director> <h?a> }";63
;;;Give me all soccer clubs in the <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> ; <http://dbpedia.org/ontology/league> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/SoccerClub> ; <http://dbpedia.org/ontology/league> <h?a> }";64
;;;Who is the <A> of <B>?;SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>> ?uri };select distinct ?a,?b where { <h?b> <h?a> ?uri };66
;;;Where did the <A> of the <B> study?;SELECT DISTINCT ?uri WHERE { <h<B>> <h<A>> ?x . ?x <http://dbpedia.org/property/almaMater> ?uri };select distinct ?a,?b where { <h?b> <h?a> ?x . ?x <http://dbpedia.org/property/almaMater> ?uri };67
;;;Give me all actors who were born in <A> after 1950.;SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?uri <http://dbpedia.org/ontology/birthPlace> <h<A>> . ?uri <http://dbpedia.org/ontology/birthDate> ?date . FILTER ( ?date >= xsd:dateTime('1950-12-31T00:00:00Z')) };select distinct ?a where { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?uri <http://dbpedia.org/ontology/birthPlace> <h?a> . ?uri <http://dbpedia.org/ontology/birthDate> ?date . FILTER ( ?date >= xsd:dateTime('1950-12-31T00:00:00Z')) };69
;;;Which movies <A> both Liz Taylor and <B>;"SELECT DISTINCT ?uri WHERE { ?uri <h<A>ring> <http://dbpedia.org/resource/Elizabeth_Taylor> ; <h<A>ring> <h<B>> }";"select distinct ?a,?b where { ?uri <h?aring> <http://dbpedia.org/resource/Elizabeth_Taylor> ; <h?aring> <h?b> }";70
;;;Give me all <A>n nonprofit organizations.;SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/type> <http://dbpedia.org/resource/Nonprofit_organization> { ?uri <http://dbpedia.org/ontology/locationCountry> <h<A>> } UNION { ?uri <http://dbpedia.org/ontology/location> ?x . ?x <http://dbpedia.org/ontology/country> <h<A>> } };select distinct ?a where { ?uri <http://dbpedia.org/ontology/type> <http://dbpedia.org/resource/Nonprofit_organization> { ?uri <http://dbpedia.org/ontology/locationCountry> <h?a> } UNION { ?uri <http://dbpedia.org/ontology/location> ?x . ?x <http://dbpedia.org/ontology/country> <h?a> } };71
;;;Which pope succeeded <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/successor> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/property/successor> ?uri };72
;;;Who was president of <A> in 1978?;"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/title> <h<A>> ; <http://dbpedia.org/property/years> 1978 }";"select distinct ?a where { ?uri <http://dbpedia.org/property/title> <h?a> ; <http://dbpedia.org/property/years> 1978 }";74
;;;Who is the <B> of <A>?;SELECT DISTINCT ?uri WHERE { <h<A>_Motors> <h<B>> ?uri };select distinct ?a,?b where { <h?a_Motors> <h?b> ?uri };75
;;;How many museums does <A> have?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Museum> ; <http://dbpedia.org/ontology/location> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Museum> ; <http://dbpedia.org/ontology/location> <h?a> }";76
;;;Give me all federal chancellors of <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/office> ""Chancellor of Germany"" } UNION { ?uri <http://dbpedia.org/property/office> <h<A>> } }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/office> ""Chancellor of Germany"" } UNION { ?uri <http://dbpedia.org/property/office> <h?a> } }";78
;;;Show me everyone who was born on <A>.;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/birthDate> ?date } UNION { ?uri <http://dbpedia.org/property/birthDate> ?date } <h<A>> <http://dbpedia.org/property/date> ?date };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/birthDate> ?date } UNION { ?uri <http://dbpedia.org/property/birthDate> ?date } <h?a> <http://dbpedia.org/property/date> ?date };79
;;;Which beer originated in <A>?;"SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/type> <http://dbpedia.org/resource/Beer> ; <http://dbpedia.org/ontology/origin> <h<A>> }";"select distinct ?a where { ?uri <http://dbpedia.org/property/type> <http://dbpedia.org/resource/Beer> ; <http://dbpedia.org/ontology/origin> <h?a> }";80
;;;To which countries does the Himalayan mountain system extend?;SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <h<A>> ?uri };select distinct ?a where { <http://dbpedia.org/resource/Himalayas> <h?a> ?uri };81
;;;Which actors were born in <A>?;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> { ?uri <http://dbpedia.org/ontology/birthPlace> <h<A>> } UNION { ?uri <http://dbpedia.org/ontology/birthPlace> ?place . ?place <http://dbpedia.org/ontology/country> <h<A>> } };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Actor> { ?uri <http://dbpedia.org/ontology/birthPlace> <h?a> } UNION { ?uri <http://dbpedia.org/ontology/birthPlace> ?place . ?place <http://dbpedia.org/ontology/country> <h?a> } };82
;;;How much <A> does peanut butter have?;SELECT DISTINCT ?carbs WHERE { <http://dbpedia.org/resource/Peanut_butter> <h<A>> ?carbs };select distinct ?a where { <http://dbpedia.org/resource/Peanut_butter> <h?a> ?carbs };83
;;;How many employees does <A> have?;SELECT DISTINCT ?num WHERE { <h<A>> <http://dbpedia.org/ontology/numberOfEmployees> ?num };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/numberOfEmployees> ?num };85
;;;Give me all actors who were born in <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <h?a> }";86
;;;Who created <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/creator> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/creator> ?uri };87
;;;When was <A> <B>ted as province?;SELECT DISTINCT ?date WHERE { <h<A>> <h<B>tancedate> ?date };select distinct ?a,?b where { <h?a> <h?btancedate> ?date };89
;;;How many missions does the <A> have?;SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/property/programme> <h<A>> };select distinct ?a where { ?uri <http://dbpedia.org/property/programme> <h?a> };90
;;;Give me all the TV shows with <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/starring> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/starring> <h?a> }";91
;;;When were the <A> <B>?;SELECT DISTINCT ?date WHERE { <h<A>> <h<B>> ?date };select distinct ?a,?b where { <h?a> <h?b> ?date };92
;;;What is the net income of <A>?;SELECT DISTINCT ?ni WHERE { <h<A>_Inc.> <http://dbpedia.org/ontology/netIncome> ?ni };select distinct ?a where { <h?a_Inc.> <http://dbpedia.org/ontology/netIncome> ?ni };93
;;;List all the musicals with music by <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Musical> ; <http://dbpedia.org/ontology/musicBy> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Musical> ; <http://dbpedia.org/ontology/musicBy> <h?a> }";96
;;;Who killed <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/property/conviction> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/property/conviction> <h?a> }";99
;;;Which writers studied in <A>?;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Writer> { ?uri <http://dbpedia.org/ontology/almaMater> ?x } UNION { ?uri <http://dbpedia.org/ontology/education> ?x } { ?x <http://dbpedia.org/ontology/city> <h<A>> } UNION { ?x <http://dbpedia.org/property/city> <h<A>> } };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Writer> { ?uri <http://dbpedia.org/ontology/almaMater> ?x } UNION { ?uri <http://dbpedia.org/ontology/education> ?x } { ?x <http://dbpedia.org/ontology/city> <h?a> } UNION { ?x <http://dbpedia.org/property/city> <h?a> } };100
;;;Which countries adopted the <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <h<A>> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <h?a> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }";102
;;;Was <A> a jew?;"ASK WHERE { <h<A>> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }";"select distinct ?a where { <h?a> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }";104
;;;What was <A>'s lowest rank in the FIFA World Ranking?;SELECT DISTINCT ?n WHERE { <h<A>_national_football_team> <http://dbpedia.org/property/fifaMin> ?n };select distinct ?a where { <h?a_national_football_team> <http://dbpedia.org/property/fifaMin> ?n };105
;;;How many films did <B> <A> in?;"SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <h<A>ring> <h<B>> }";"select distinct ?a,?b where { ?uri a <http://dbpedia.org/ontology/Film> ; <h?aring> <h?b> }";106
;;;Was <A> a chemist?;ASK WHERE { <h<A>> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> };107
;;;Which U.S. states are in the same time zone as <A>?;"SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/timezone> ?x . ?uri a <http://dbpedia.org/class/yago/WikicatStatesOfTheUnitedStates> ; <http://dbpedia.org/property/timezone> ?x FILTER ( ?uri != <h<A>> ) }";"select distinct ?a where { <h?a> <http://dbpedia.org/property/timezone> ?x . ?uri a <http://dbpedia.org/class/yago/WikicatStatesOfTheUnitedStates> ; <http://dbpedia.org/property/timezone> ?x FILTER ( ?uri != <h?a> ) }";108
;;;Give me all books written by <A>.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Book> ; <http://dbpedia.org/ontology/author> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Book> ; <http://dbpedia.org/ontology/author> <h?a> }";109
;;;What is the total amount of <A> and wo<A> serving in the FDNY?;SELECT DISTINCT ?num WHERE { <h<A>t> <http://dbpedia.org/property/employees> ?num };select distinct ?a where { <h?at> <http://dbpedia.org/property/employees> ?num };111
;;;Which actor played <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/ontology/portrayer> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/portrayer> ?uri };112
;;;Give me all libraries <A> earlier than 1400.;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Library> ; <h<A>> ?year FILTER ( ?year < 1400 ) }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Library> ; <h?a> ?year FILTER ( ?year < 1400 ) }";113
;;;Which programming languages were influenced by <A>?;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> { ?uri <http://dbpedia.org/ontology/influencedBy> <h<A>> } UNION { <h<A>> <http://dbpedia.org/ontology/influenced> ?uri } };select distinct ?a where { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> { ?uri <http://dbpedia.org/ontology/influencedBy> <h?a> } UNION { <h?a> <http://dbpedia.org/ontology/influenced> ?uri } };114
;;;In which U.S. state is <B> <A>?;SELECT DISTINCT ?uri WHERE { <h<B>> dbo:wikiPageRedirects ?x . ?x <h<A>InArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates };select distinct ?a,?b where { <h?b> dbo:wikiPageRedirects ?x . ?x <h?aInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates };115
;;;Which <A>s were called after <B>?;SELECT DISTINCT ?uri WHERE { ?uri <h<A>Namesake> <h<B>> };select distinct ?a,?b where { ?uri <h?aNamesake> <h?b> };117
;;;What other books have been written by the <A> of The Fault in Our Stars?;SELECT ?books WHERE { ?books <A> <h<A>)> };select distinct ?a where { ?books ?a <http://dbpedia.org/resource/John_Green_(author)> };119
;;;Which programming languages <A> Javascript?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> ; <h<A>> <http://dbpedia.org/resource/JavaScript> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> ; <h?a> <http://dbpedia.org/resource/JavaScript> }";122
;;;Which films <A> <C> did he <B> himself?;"SELECT DISTINCT ?uri WHERE { ?uri <h<B>or> <h<C>> ; <h<A>> <h<C>> }";"select distinct ?a,?b,?c where { ?uri <h?bor> <h?c> ; <h?a> <h?c> }";124
;;;Which software has been <B>ed by organizations founded in <A>?;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Software> . ?company a <http://dbpedia.org/ontology/Company> . ?uri <h<B>er> ?company . ?company <http://dbpedia.org/ontology/foundationPlace> <h<A>> };select distinct ?a,?b where { ?uri a <http://dbpedia.org/ontology/Software> . ?company a <http://dbpedia.org/ontology/Company> . ?uri <h?ber> ?company . ?company <http://dbpedia.org/ontology/foundationPlace> <h?a> };125
;;;Which <B>s does <A> play?;SELECT DISTINCT ?uri WHERE { <h<A>> <h<B>> ?uri };select distinct ?a,?b where { <h?a> <h?b> ?uri };126
;;;How many airlines are members of the <A>?;"SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <h?a> }";127
;;;Who wrote The <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <http://dbpedia.org/property/author> ?uri };select distinct ?a where { <h?a> <http://dbpedia.org/property/author> ?uri };129
http://dbpedia.org/ontology/PersonFunction;;;For which label did <A> record his first album?;"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?x rdf:type dbo:Album ; dbo:artist <A>_Presley ; dbo:releaseDate ?y ; dbo:recordLabel ?uri } ORDER BY ASC(?y) OFFSET 0 LIMIT 1";"select distinct ?a where { ?x rdf:type dbo:Album ; dbo:artist ?a_Presley ; dbo:releaseDate ?y ; dbo:recordLabel ?uri }";130
http://dbpedia.org/ontology/Person;;http://dbpedia.org/ontology/Film;Is <A> <B> in <C>?;ASK WHERE { <C> <B> <A> };select distinct ?a,?b,?c where { ?c ?b ?a };131
;;;Where is the <B> of the prime minister of <A>?;SELECT DISTINCT ?uri WHERE { <h<A>> <h<B>> ?uri };select distinct ?a,?b where { <h?a> <h?b> ?uri };132
;;;Which countries have more than ten caves?;SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <h<A>> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 );select distinct ?a where { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <h?a> ?uri } };135
;;;Show me all songs from <A> <B>d between 1980 and 1990.;SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song> . ?uri <http://dbpedia.org/ontology/artist> <h<A>> . ?uri <h<B>Date> ?date . FILTER (?date >= '1980-01-01'^^xsd:date && ?date <= '1990-12-31'^^xsd:date) };select distinct ?a,?b where { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song> . ?uri <http://dbpedia.org/ontology/artist> <h?a> . ?uri <h?bDate> ?date . FILTER (?date >= '1980-01-01'^^xsd:date && ?date <= '1990-12-31'^^xsd:date) };136
;;;Which television shows were created by <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/creator> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/creator> <h?a> }";137
;;;When did <A> join the EU?;SELECT DISTINCT ?date WHERE { <h<A>> <http://dbpedia.org/property/accessioneudate> ?date };select distinct ?a where { <h?a> <http://dbpedia.org/property/accessioneudate> ?date };138
;;;Which soccer players were born on <A>?;"SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <h<A>> }";"select distinct ?a where { ?uri a <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <h?a> }";139
;;;How many politicians graduated from <A>?;"SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> ; <http://dbpedia.org/ontology/almaMater> <h<A>> }";"select distinct ?a where { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> ; <http://dbpedia.org/ontology/almaMater> <h?a> }";140
;;;Give me the birthdays of all actors of the television show <A>.;SELECT DISTINCT ?date WHERE { <h<A>> <http://dbpedia.org/ontology/starring> ?actor . ?actor <http://dbpedia.org/ontology/birthDate> ?date };select distinct ?a where { <h?a> <http://dbpedia.org/ontology/starring> ?actor . ?actor <http://dbpedia.org/ontology/birthDate> ?date };141
